2.5502 	EXP 	Set Window color=[ 0.  0.  0.] (rgb)
49.9099 	EXP 	TextStim: autoDraw = False
49.9099 	EXP 	TextStim: autoDraw = False
49.9099 	EXP 	TextStim: autoDraw = True
51.2500 	DATA 	Keypress: space
51.2503 	EXP 	Imported stimulus_conditions.csv as conditions, 4 conditions, 2 params
51.2505 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
51.2508 	EXP 	New trial (rep=0, index=0): {'bodyPart': u'right_hand', 'instruction': u' Right Hand'}
51.2687 	EXP 	TextStim: autoDraw = False
51.2687 	EXP 	Set imagination_instruction text= Right Hand
51.2687 	EXP 	TextStim: autoDraw = True
